text_a	label
十六號來的大姨媽，今天31號會不會懷孕啊 的情況分析，你是在16號來的月經，你今天同房的話，不是在安全期的，你同房的時候沒有避孕措施的話，是有懷孕的可能的，你可以在你同房15天以後，或者在月經推遲一周後，用早孕試紙測試，判斷有無懷孕，測試時應該選擇晨尿，測試結果比較準確	1
十六號來的大姨媽，今天31號會不會懷孕啊 你的情況末次月經是16號的話，今天是31為排卵期的可能性大的，排卵期同房的話，懷孕的機率是很大的。排卵期一般是指月經周期的第十四天左右的，所以如果同房要避孕的話，建議檢查安全套等措施避孕的。	1
朋友的小孩一直身體都不好，天氣一變天就會感冒，而且以前小的時候也有過肺炎，這段時間發現她體質更弱了，想知道給她吃些什麼好。 小孩還是從好習慣開始，治療體質弱的有以下幾種方法：一過有規律的正常生活二保持心情輕松愉快三盡量遠離汙染的環境四少吃高脂，高糖，高熱量酸性食品，多吃蔬菜水果等堿性食品五每天運動30分鐘以上六食用弱堿性天然食品小球藻（綠藻），純天然沒副作用，它是所有植物堿性最高的食品，是一般蔬菜的30倍，是螺旋藻的6倍。	1
敏感面板膚色不正難伺候，以前膚色顯白很正常一點不癢，只是偶爾會起一點點皮屑，形狀和貓雪差不多大。以前長時間抹過含激素藥膏，後來出來一個水泡，醫生說先是激素刺激，後來是過敏。現在不晒倒不會很嚴重，只是平常膚色偏紅，不能隨便抹化妝品，激素藥膏，不知道能不能恢復 基本是屬於皮炎的癥狀，及時休息保養，繼續皮膚科檢查，不適宜激素藥物刺激的。	1
小孩兩歲患地貧，有檢查，結果顯示。a-地中海貧血基因型分析（缺失型）：檢出-SEA型基因缺失（東南亞型）雜合a-地中海貧血基因型分析（點突變型）：檢出alpha-2。CS型基因突變單體型不知道病情屬於輕重，怎麼去配合治療 病例分析:初步判斷是HbH病（中間型地貧），需要輸血，但程度不同。	1
小孩兩歲患地貧，有檢查，結果顯示。a-地中海貧血基因型分析（缺失型）：檢出-SEA型基因缺失（東南亞型）雜合a-地中海貧血基因型分析（點突變型）：檢出alpha-2。CS型基因突變單體型不知道病情屬於輕重，怎麼去配合治療 現在的情況是比較嚴重可以在醫生的指導下治療為好的，同時做好複查找。	1
小孩兩歲患地貧，有檢查，結果顯示。a-地中海貧血基因型分析（缺失型）：檢出-SEA型基因缺失（東南亞型）雜合a-地中海貧血基因型分析（點突變型）：檢出alpha-2。CS型基因突變單體型不知道病情屬於輕重，怎麼去配合治療 這個屬於比較的嚴重只能是對癥的進行治療就可以的	1
胃脹。便祕。口臭該怎麼辦平時飲食方面該吃些什麼 便秘應當盡快解決，長期便秘不僅會引起胃腸道的不適，口臭，甚至有可能導致腸道疾病的發生。在飲食方面，多攝入富含膳食纖維的食物，如蔬菜水果，粗糧雜糧，食物多樣化。	1
昨天開始龜頭開始發紅且癢陰襄腫脹且癢今天晚上開始龜頭紅的面積加大還是癢且有起皮現象陰襄繼續腫脹以前龜頭曾紅過但在未採取任何措施的情況下一天就好了還從未有過此現象已婚性生活正常我天天都會用清水進行清潔用洗液洗過想知道是怎麼回事如何治療？（） 一般來說你的情況是屬於炎癥導致的是可以使用點抗生素進行治療的一般來說你的情況是可以使用點頭孢拉定諾氟沙星進行治療的或是使用點苦參湯進行熏洗也是很不錯的	1
昨天開始龜頭開始發紅且癢陰襄腫脹且癢今天晚上開始龜頭紅的面積加大還是癢且有起皮現象陰襄繼續腫脹以前龜頭曾紅過但在未採取任何措施的情況下一天就好了還從未有過此現象已婚性生活正常我天天都會用清水進行清潔用洗液洗過想知道是怎麼回事如何治療？（） 你可能患的是陰囊濕診這種踩較常見於你的生活方式有關比如經常清洗會陰部沒有擦幹導致會陰部長期處於濕潤狀態或者是長期穿著濕潤的內褲等其治療方法是要保持會陰部幹燥穿著幹燥的內褲要是癥狀較重可以局部用些爽身粉及油性的膏劑	1
今年19歲，脣上汗毛很重，像鬍鬚，沒治療過，是否可以永久祛除？ 可以激光治療，療效比較肯定，而且也是長期的	1
FT3FT4都稍高TSH偏低是甲亢還是甲減 FT3FT4都稍高TSH偏低是甲亢的表現，不是甲減。	1
陰道口瘙癢，看起來沒什麼，但是就是癢，用婦炎潔洗了後能好點，過半天就又開始癢 根據你的描述考慮是陰道分泌物或者炎癥刺激引起的建議你可以在患處塗抹糠酸莫米松乳膏、鹽酸特比萘芬乳膏或克林黴素磷酸酯凝膠治療。還可以配合服用磺胺類藥物或抗生素和口服複合維生素綜合治療。	1
陰道口瘙癢，看起來沒什麼，但是就是癢，用婦炎潔洗了後能好點，過半天就又開始癢 考慮是陰道炎引起的，最好是先做個白帶常規檢查，查明到底是什麽樣的陰道炎，再對癥治療，自己不要盲目用藥的。建議你保持會陰部的潔凈，禁止性生活，防止交叉感染。	1
陰道口瘙癢，看起來沒什麼，但是就是癢，用婦炎潔洗了後能好點，過半天就又開始癢 瘙癢的原因（一）特殊感染黴菌性陰道炎和滴蟲性陰道炎是引起外陰瘙癢最常見的原因。虱子，疥瘡也可導致發癢。蟯蟲病引起的幼女肛門周圍及外陰瘙癢一般僅在夜間發作。（二）慢性外陰營養不良以奇癢為主要癥狀，伴有外陰皮膚發白。（三）局部過敏避孕套，衛生棉條，衛生巾或其他藥物，化學品過敏所致。（四）不良衛生習慣不註意外陰局部清潔，皮脂，汗液，月經，陰道內分泌物，甚至尿，糞浸漬，長期刺激外陰可引起瘙癢建議最好是積極調整情緒，同時建議必要時檢查白帶常規，考慮局部用藥，同時用藥期間禁止性生活	1
陰道口瘙癢，看起來沒什麼，但是就是癢，用婦炎潔洗了後能好點，過半天就又開始癢 你的情況一般考慮還是感染陰道炎的情況多出現白帶增多外陰局部瘙癢等建議做白帶常規檢查一般治療：註意經期衛生，保持外陰清潔幹燥。切忌搔抓、熱水洗燙和使用肥皂。有感染時使用高錳酸鉀溶液坐浴，內褲要透氣、寬適，忌酒及辛辣或過敏食物。	1
關節疼痛，夜間出汗，後背發涼，經風溼專科檢查一切正常，這是怎麼回事，怎樣看，怎麼治療呢吃了兩付治療風溼的湯藥沒有明顯的效果看看我的病怎樣治療？ 中醫認為是陰虛盜汗，風濕的表現。建議看看中醫，根據中醫辨證，選用六味地黃丸，獨活寄生丸治療。希望回答對你有所幫助。	1
髖臼骨折兩月能用柺杖嗎？能坐飛機嗎？ 你說的情況是可以給予使用拐杖的，建議你可以給予調整飲食，你可以給予複查處理的	1
腰間盤突出壓迫坐骨神經腰間盤突出壓迫坐骨神經椎管狹窄。現在不能走路怎麼才能治好 腰間盤突出是可以進行牽引、按摩、骶療治療的，如果癥狀嚴重影響行走，勞動等情況可采取微創手術治療。平時保護好腰部可以選擇腰圍固定，睡覺應該選擇硬木板床，盡量少做重體力活。	1
胸悶。氣短。頭疼胸口疼痛頭暈。 你的癥狀應考慮高血壓、動脈硬化引起。建議查心電圖、血糖、血脂等。	1
頭昏頭暈腰膝痠軟脖子後背痛手足發麻腹瀉腹脹大便顏色不正常渾身乏力易疲勞煩躁易怒口舌發乾這是什麼疾病怎麼治療 病例分析:考慮過敏性腸炎	1
頭昏頭暈腰膝痠軟脖子後背痛手足發麻腹瀉腹脹大便顏色不正常渾身乏力易疲勞煩躁易怒口舌發乾這是什麼疾病怎麼治療 可能為多種疾病引起，考慮頸椎，或腦供血不足引起頭暈，發麻，胃腸炎，或膽管結石引起腹脹，腹瀉，便色改變，口苦等。1。正規醫院就診。2行肝膽B超，頭顱CT，腦彩超等相關檢查明確診斷，對癥處理。	1
頭昏頭暈腰膝痠軟脖子後背痛手足發麻腹瀉腹脹大便顏色不正常渾身乏力易疲勞煩躁易怒口舌發乾這是什麼疾病怎麼治療 可能是身體有些陰虛，陰虛之後身體內由於陽熱亢盛熱量內擾多可以出現煩躁易怒，口舌發幹等。而腎陰虧虛就可以出現腰膝酸軟，頭暈頭昏等，可以買些知柏地黃丸來服用，一般多有療效。	1
頭昏頭暈腰膝痠軟脖子後背痛手足發麻腹瀉腹脹大便顏色不正常渾身乏力易疲勞煩躁易怒口舌發乾這是什麼疾病怎麼治療 結合你的年齡，考慮是長期熬夜、勞累導致頸椎病變引發頭暈、脖子疼等，同時伴有輕度焦慮癥，及腸易激綜合征等按照中醫理論屬肝腎陰虛，肝陽上亢，肝氣犯脾，建議口服杞菊地黃丸、參苓白術散治療	1
慢性乙型肝炎應該怎麼去注意怎麼去調節生活我檢查是做抽血兩對半，肝纖維彩超等等，三個月做一次檢查，想知道怎麼去控制或者這樣的病會不會復發，現在我病毒控制很好就是乙肝大三陽怎麼去治療 這個平時註意避免勞累情緒激動，不要喝酒就可以的，沒什麽問題	1
小孩為何經常便密和如何治療 出現小兒便秘，首先應該註意的一點是家長的正確引導，在小兒排便前發出信號，而且每天在時間上基本固定，逐漸使其適應按時排便。如果小兒不排便，也不可勉強，更不可強制孩子長時間蹲坐便盆。在飲食方面，應該適當給予一些精制食品，蔬菜，紅薯，水果等。對於經常發生便秘的小孩，除需要訓練排便習慣外，也可間隔給予一些促進腸蠕動和潤腸的藥物。還要註意奶粉和母乳與鈣這些不要一起吃，應該間隔2個小時，否則也可能導致便秘的。	1
小孩為何經常便密和如何治療 一定要禁辛辣食物。養成定時大便習慣，養成每天早晨蹲廁大便一次的習慣啊，即使早晨沒有大便的意思也應該養成蹲廁所的習慣。平常有便意時一定要盡快上廁所，每天多吃蔬菜，香蕉，紅薯，芝麻油，蜂蜜，多喝水等。就一定會改善便秘的。	1
寶寶溼疹，臉上、頭上和身上都有，去看醫生，給開了塗抹的藥膏，還建議給寶寶服用媽咪愛，剛好最近寶寶消化也不好，請問媽咪愛是要長期服用還是吃一段時間停一段時間這樣間隔著服用？ 病例分析:媽咪愛是要長期服用的	1
寶寶溼疹，臉上、頭上和身上都有，去看醫生，給開了塗抹的藥膏，還建議給寶寶服用媽咪愛，剛好最近寶寶消化也不好，請問媽咪愛是要長期服用還是吃一段時間停一段時間這樣間隔著服用？ 孩子濕疹主要是由於過敏引起的，這與孩子的體質也有一定關系。可分為急性和慢性兩種。可搽爐甘石洗劑或振蕩洗劑。也可短期應用地塞米松霜或膚輕松軟膏外搽。內服藥有苯海拉明，非那更，塞庚啶等。中藥治療濕疹也有一定的效果，可選擇紫草煎湯外洗。	1
本人全身劇癢，吃了很多藥，打針，都沒用，之前也有過，不知怎麼好了，又復發。這次更嚴重，吃以前的藥，都不見有用，有什麼藥物，可用，謝謝告之。 你所說的癥狀，可能是皮膚瘙癢癥，導致全身瘙癢，反反複複，遷延不愈。建議吃防風通聖丸，息斯敏，維生素C和大補陰丸治療。平時忌辛辣，保持心情愉快，多吃新鮮水果，保持肌膚濡潤。	1
本人全身劇癢，吃了很多藥，打針，都沒用，之前也有過，不知怎麼好了，又復發。這次更嚴重，吃以前的藥，都不見有用，有什麼藥物，可用，謝謝告之。 如果伴隨有皮疹，外形不規則，可能還有呼吸不暢，怕冷等癥狀，可能屬於蕁麻疹癥狀如有以上癥狀，建議不要搔抓，以免加重皮疹，必要時可服用抗過敏藥物，暫時不要吃魚蝦、蔥、香菜等	1
